Market|Product|DRG Parent ID|Payer|Payer Channel|Medical Lives|Access Category|Access|Policy Date|Review Date
Infliximab|Inflectra|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|Renflexis v. Remicade & Inflectra - Rheum|Inflectra Preferred|12/30/1899|
Infliximab|Inflectra|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|Inflectra v. Remicade|Parity|12/30/1899|
Infliximab|Renflexis|213|Lifetime Healthcare (Excellus BCBS)|Medicare Advantage Plan|114808|Renflexis v. Remicade - GI|Parity|10/18/2019|
Infliximab|Renflexis|213|Lifetime Healthcare (Excellus BCBS)|Medicare Advantage Plan|114808|Renflexis v. Remicade - Rheum|Parity|10/18/2019|
Infliximab|Inflectra|213|Lifetime Healthcare (Excellus BCBS)|Medicare Advantage Plan|114808|Renflexis v. Inflectra - GI|Inflectra Preferred|10/18/2019|
Infliximab|Inflectra|213|Lifetime Healthcare (Excellus BCBS)|Medicare Advantage Plan|114808|Renflexis v. Inflectra - Rheum|Inflectra Preferred|10/18/2019|
Infliximab|Inflectra|213|Lifetime Healthcare (Excellus BCBS)|Medicare Advantage Plan|114808|Renflexis v. Remicade & Inflectra - Rheum|Inflectra Preferred|10/18/2019|
Infliximab|Inflectra|213|Lifetime Healthcare (Excellus BCBS)|Medicare Advantage Plan|114808|Inflectra v. Remicade|Inflectra Preferred|10/18/2019|
Infliximab|Renflexis|1127|Medica (MN)|Medicare Advantage Plan|165807|Renflexis v. Remicade - GI|Parity|7/1/2019|
Infliximab|Renflexis|1127|Medica (MN)|Medicare Advantage Plan|165807|Renflexis v. Remicade - Rheum|Parity|7/1/2019|
Infliximab|Inflectra|1127|Medica (MN)|Medicare Advantage Plan|165807|Renflexis v. Inflectra - GI|Parity|7/1/2019|
Infliximab|Inflectra|1127|Medica (MN)|Medicare Advantage Plan|165807|Renflexis v. Inflectra - Rheum|Parity|7/1/2019|
Infliximab|Inflectra|1127|Medica (MN)|Medicare Advantage Plan|165807|Renflexis v. Remicade & Inflectra - Rheum|Parity|7/1/2019|
Infliximab|Inflectra|1127|Medica (MN)|Medicare Advantage Plan|165807|Inflectra v. Remicade|Parity|7/1/2019|
Infliximab|Renflexis|2271|Moda Health|Medicare Advantage Plan|17898|Renflexis v. Remicade - GI|Parity|4/29/2019|
Infliximab|Renflexis|2271|Moda Health|Medicare Advantage Plan|17898|Renflexis v. Remicade - Rheum|Parity|4/29/2019|
Infliximab|Inflectra|2271|Moda Health|Medicare Advantage Plan|17898|Renflexis v. Inflectra - GI|Parity|4/29/2019|
Infliximab|Inflectra|2271|Moda Health|Medicare Advantage Plan|17898|Renflexis v. Inflectra - Rheum|Parity|4/29/2019|
Infliximab|Inflectra|2271|Moda Health|Medicare Advantage Plan|17898|Renflexis v. Remicade & Inflectra - Rheum|Parity|4/29/2019|
Infliximab|Inflectra|2271|Moda Health|Medicare Advantage Plan|17898|Inflectra v. Remicade|Parity|4/29/2019|
Infliximab|Renflexis|1165|PacificSource Health|Medicare Advantage Plan|30602|Renflexis v. Remicade - GI|Parity|12/12/2019|
Infliximab|Renflexis|1165|PacificSource Health|Medicare Advantage Plan|30602|Renflexis v. Remicade - Rheum|Parity|12/12/2019|
Infliximab|Inflectra|1165|PacificSource Health|Medicare Advantage Plan|30602|Renflexis v. Inflectra - GI|Parity|12/12/2019|
Infliximab|Inflectra|1165|PacificSource Health|Medicare Advantage Plan|30602|Renflexis v. Inflectra - Rheum|Parity|12/12/2019|
Infliximab|Inflectra|1165|PacificSource Health|Medicare Advantage Plan|30602|Renflexis v. Remicade & Inflectra - Rheum|Parity|12/12/2019|
Infliximab|Inflectra|1165|PacificSource Health|Medicare Advantage Plan|30602|Inflectra v. Remicade|Parity|12/12/2019|
Infliximab|Renflexis|1214|Peoples Health|Medicare Advantage Plan|62788|Renflexis v. Remicade - GI|Remicade Preferred|11/1/2019|
Infliximab|Renflexis|1214|Peoples Health|Medicare Advantage Plan|62788|Renflexis v. Remicade - Rheum|Remicade Preferred|11/1/2019|
Infliximab|Inflectra|1214|Peoples Health|Medicare Advantage Plan|62788|Renflexis v. Inflectra - GI|Parity|11/1/2019|
Infliximab|Inflectra|1214|Peoples Health|Medicare Advantage Plan|62788|Renflexis v. Inflectra - Rheum|Parity|11/1/2019|
Infliximab|Inflectra|1214|Peoples Health|Medicare Advantage Plan|62788|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|11/1/2019|
Infliximab|Inflectra|1214|Peoples Health|Medicare Advantage Plan|62788|Inflectra v. Remicade|Remicade Preferred|11/1/2019|
Infliximab|Renflexis|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Renflexis v. Remicade - GI|Remicade Preferred|11/25/2019|
Infliximab|Renflexis|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Renflexis v. Remicade - Rheum|Remicade Preferred|11/25/2019|
Infliximab|Inflectra|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Renflexis v. Inflectra - GI|Parity|11/25/2019|
Infliximab|Inflectra|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Renflexis v. Inflectra - Rheum|Parity|11/25/2019|
Infliximab|Inflectra|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|11/25/2019|
Infliximab|Inflectra|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Inflectra v. Remicade|Remicade Preferred|11/25/2019|
Infliximab|Renflexis|1185|Presbyterian Health|Medicare Advantage Plan|45821|Renflexis v. Remicade - GI|Parity|11/1/2019|
Infliximab|Renflexis|1185|Presbyterian Health|Medicare Advantage Plan|45821|Renflexis v. Remicade - Rheum|Parity|11/1/2019|
Infliximab|Inflectra|1185|Presbyterian Health|Medicare Advantage Plan|45821|Renflexis v. Inflectra - GI|Renflexis Preferred|11/1/2019|
Infliximab|Inflectra|1185|Presbyterian Health|Medicare Advantage Plan|45821|Renflexis v. Inflectra - Rheum|Renflexis Preferred|11/1/2019|
Infliximab|Inflectra|1185|Presbyterian Health|Medicare Advantage Plan|45821|Renflexis v. Remicade & Inflectra - Rheum|Remicade & Renflexis Preferred|11/1/2019|
Infliximab|Inflectra|1185|Presbyterian Health|Medicare Advantage Plan|45821|Inflectra v. Remicade|Remicade Preferred|11/1/2019|
Infliximab|Renflexis|1191|Providence Health|Medicare Advantage Plan|56073|Renflexis v. Remicade - GI|Remicade Preferred|12/30/1899|
Infliximab|Renflexis|1191|Providence Health|Medicare Advantage Plan|56073|Renflexis v. Remicade - Rheum|Remicade Preferred|12/30/1899|
Infliximab|Inflectra|1191|Providence Health|Medicare Advantage Plan|56073|Renflexis v. Inflectra - GI|Parity|12/30/1899|
Infliximab|Inflectra|1191|Providence Health|Medicare Advantage Plan|56073|Renflexis v. Inflectra - Rheum|Parity|12/30/1899|
Infliximab|Inflectra|1191|Providence Health|Medicare Advantage Plan|56073|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|12/30/1899|
Infliximab|Inflectra|1191|Providence Health|Medicare Advantage Plan|56073|Inflectra v. Remicade|Remicade Preferred|12/30/1899|
Infliximab|Renflexis|1225|Tufts Health|Medicare Advantage Plan|103942|Renflexis v. Remicade - GI|Remicade Preferred|12/1/2019|
Infliximab|Renflexis|1225|Tufts Health|Medicare Advantage Plan|103942|Renflexis v. Remicade - Rheum|Remicade Preferred|12/1/2019|
Infliximab|Inflectra|1225|Tufts Health|Medicare Advantage Plan|103942|Renflexis v. Inflectra - GI|Parity|12/1/2019|
Infliximab|Inflectra|1225|Tufts Health|Medicare Advantage Plan|103942|Renflexis v. Inflectra - Rheum|Parity|12/1/2019|
Infliximab|Inflectra|1225|Tufts Health|Medicare Advantage Plan|103942|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|12/1/2019|
Infliximab|Inflectra|1225|Tufts Health|Medicare Advantage Plan|103942|Inflectra v. Remicade|Remicade Preferred|12/1/2019|
Infliximab|Renflexis|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Renflexis v. Remicade - GI|Renflexis Preferred|12/6/2019|
Infliximab|Renflexis|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Renflexis v. Remicade - Rheum|Renflexis Preferred|12/6/2019|
Infliximab|Inflectra|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Renflexis v. Inflectra - GI|Parity|12/6/2019|
Infliximab|Inflectra|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Renflexis v. Inflectra - Rheum|Parity|12/6/2019|
Infliximab|Inflectra|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Renflexis v. Remicade & Inflectra - Rheum|Biosimilars Preferred|12/6/2019|
Infliximab|Inflectra|1231|UnitedHealth Group|Medicare Advantage Plan|5237967|Inflectra v. Remicade|Inflectra Preferred|12/6/2019|
Infliximab|Renflexis|1236|Spectrum Health|Medicare Advantage Plan|175770|Renflexis v. Remicade - GI|Renflexis Preferred|1/1/2019|
Infliximab|Renflexis|1236|Spectrum Health|Medicare Advantage Plan|175770|Renflexis v. Remicade - Rheum|Renflexis Preferred|1/1/2019|
Infliximab|Inflectra|1236|Spectrum Health|Medicare Advantage Plan|175770|Renflexis v. Inflectra - GI|Parity|1/1/2019|
Infliximab|Inflectra|1236|Spectrum Health|Medicare Advantage Plan|175770|Renflexis v. Inflectra - Rheum|Parity|1/1/2019|
Infliximab|Inflectra|1236|Spectrum Health|Medicare Advantage Plan|175770|Renflexis v. Remicade & Inflectra - Rheum|Biosimilars Preferred|1/1/2019|
Infliximab|Inflectra|1236|Spectrum Health|Medicare Advantage Plan|175770|Inflectra v. Remicade|Inflectra Preferred|1/1/2019|
Infliximab|Renflexis|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Renflexis v. Remicade - GI|Remicade Preferred|12/1/2019|
Infliximab|Renflexis|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Renflexis v. Remicade - Rheum|Remicade Preferred|12/1/2019|
Infliximab|Inflectra|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Renflexis v. Inflectra - GI|Parity|12/1/2019|
Infliximab|Inflectra|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Renflexis v. Inflectra - Rheum|Parity|12/1/2019|
Infliximab|Inflectra|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|12/1/2019|
Infliximab|Inflectra|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Inflectra v. Remicade|Remicade Preferred|12/1/2019|
Infliximab|Renflexis|1021|WellCare|Medicare Advantage Plan|502592|Renflexis v. Remicade - GI|Remicade Preferred|12/1/2019|
Infliximab|Renflexis|1021|WellCare|Medicare Advantage Plan|502592|Renflexis v. Remicade - Rheum|Remicade Preferred|12/1/2019|
Infliximab|Inflectra|1021|WellCare|Medicare Advantage Plan|502592|Renflexis v. Inflectra - GI|Parity|12/1/2019|
Infliximab|Inflectra|1021|WellCare|Medicare Advantage Plan|502592|Renflexis v. Inflectra - Rheum|Parity|12/1/2019|
Infliximab|Inflectra|1021|WellCare|Medicare Advantage Plan|502592|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|12/1/2019|
Infliximab|Inflectra|1021|WellCare|Medicare Advantage Plan|502592|Inflectra v. Remicade|Remicade Preferred|12/1/2019|
Infliximab|Renflexis|956|Aetna|Commercial|17416295|Renflexis v. Remicade - GI|Remicade Preferred|1/1/2020|6/23/2017
Infliximab|Renflexis|956|Aetna|Commercial|17416295|Renflexis v. Remicade - Rheum|Remicade Preferred|1/1/2020|6/23/2017
Infliximab|Inflectra|956|Aetna|Commercial|17416295|Renflexis v. Inflectra - GI|Remicade Preferred|1/1/2020|6/23/2017
Infliximab|Inflectra|956|Aetna|Commercial|17416295|Renflexis v. Inflectra - Rheum|Parity|1/1/2020|6/23/2017
Infliximab|Inflectra|956|Aetna|Commercial|17416295|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|1/1/2020|6/23/2017
Infliximab|Inflectra|956|Aetna|Commercial|17416295|Inflectra v. Remicade|Remicade Preferred|1/1/2020|6/23/2017
Infliximab|Renflexis|1251|Anthem|Commercial|23286478|Renflexis v. Remicade - GI|Parity|12/16/2019|5/18/2017
Infliximab|Renflexis|1251|Anthem|Commercial|23286478|Renflexis v. Remicade - Rheum|Parity|12/16/2019|5/18/2017
Infliximab|Inflectra|1251|Anthem|Commercial|23286478|Renflexis v. Inflectra - GI|Parity|12/16/2019|5/18/2017
Infliximab|Inflectra|1251|Anthem|Commercial|23286478|Renflexis v. Inflectra - Rheum|Parity|12/16/2019|5/18/2017
Infliximab|Inflectra|1251|Anthem|Commercial|23286478|Renflexis v. Remicade & Inflectra - Rheum|Parity|12/16/2019|5/18/2017
Infliximab|Inflectra|1251|Anthem|Commercial|23286478|Inflectra v. Remicade|Parity|12/16/2019|5/18/2017
Infliximab|Renflexis|970|Avera Health|Commercial|142903|Renflexis v. Remicade - GI|Parity|1/21/2020|
Infliximab|Renflexis|970|Avera Health|Commercial|142903|Renflexis v. Remicade - Rheum|Parity|1/21/2020|
Infliximab|Inflectra|970|Avera Health|Commercial|142903|Renflexis v. Inflectra - GI|Parity|1/21/2020|
Infliximab|Inflectra|970|Avera Health|Commercial|142903|Renflexis v. Inflectra - Rheum|Parity|1/21/2020|
Infliximab|Inflectra|970|Avera Health|Commercial|142903|Renflexis v. Remicade & Inflectra - Rheum|Parity|1/21/2020|
Infliximab|Inflectra|970|Avera Health|Commercial|142903|Inflectra v. Remicade|Parity|1/21/2020|
Infliximab|Renflexis|994|BlueCross Idaho|Commercial|305806|Renflexis v. Remicade - GI|Remicade Preferred|7/1/2019|10/30/2017
Infliximab|Renflexis|994|BlueCross Idaho|Commercial|305806|Renflexis v. Remicade - Rheum|Remicade Preferred|7/1/2019|10/30/2017
Infliximab|Inflectra|994|BlueCross Idaho|Commercial|305806|Renflexis v. Inflectra - GI|Parity|7/1/2019|10/30/2017
Infliximab|Inflectra|994|BlueCross Idaho|Commercial|305806|Renflexis v. Inflectra - Rheum|Parity|7/1/2019|10/30/2017
Infliximab|Inflectra|994|BlueCross Idaho|Commercial|305806|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|7/1/2019|10/30/2017
Infliximab|Inflectra|994|BlueCross Idaho|Commercial|305806|Inflectra v. Remicade|Remicade Preferred|7/1/2019|10/30/2017
Infliximab|Renflexis|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Renflexis v. Remicade - GI|Remicade Preferred|1/1/2020|10/1/2017
Infliximab|Renflexis|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Renflexis v. Remicade - Rheum|Remicade Preferred|1/1/2020|10/1/2017
Infliximab|Inflectra|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Renflexis v. Inflectra - GI|Parity|1/1/2020|10/1/2017
Infliximab|Inflectra|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Renflexis v. Inflectra - Rheum|Parity|1/1/2020|10/1/2017
Infliximab|Inflectra|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|1/1/2020|10/1/2017
Infliximab|Inflectra|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Inflectra v. Remicade|Remicade Preferred|1/1/2020|10/1/2017
Infliximab|Renflexis|964|Arkansas BlueCross BlueShield|Commercial|364553|Renflexis v. Remicade - GI|Parity|11/1/2019|7/1/2017
Infliximab|Renflexis|964|Arkansas BlueCross BlueShield|Commercial|364553|Renflexis v. Remicade - Rheum|Parity|11/1/2019|7/1/2017
Infliximab|Inflectra|964|Arkansas BlueCross BlueShield|Commercial|364553|Renflexis v. Inflectra - GI|Parity|11/1/2019|7/1/2017
Infliximab|Inflectra|964|Arkansas BlueCross BlueShield|Commercial|364553|Renflexis v. Inflectra - Rheum|Parity|11/1/2019|7/1/2017
Infliximab|Inflectra|964|Arkansas BlueCross BlueShield|Commercial|364553|Renflexis v. Remicade & Inflectra - Rheum|Parity|11/1/2019|7/1/2017
Infliximab|Inflectra|964|Arkansas BlueCross BlueShield|Commercial|364553|Inflectra v. Remicade|Parity|11/1/2019|7/1/2017
Infliximab|Renflexis|981|BlueCross BlueShield Arizona|Commercial|529056|Renflexis v. Remicade - GI|Parity|1/1/2018|9/27/2017
Infliximab|Renflexis|981|BlueCross BlueShield Arizona|Commercial|529056|Renflexis v. Remicade - Rheum|Parity|1/1/2018|9/27/2017
Infliximab|Inflectra|981|BlueCross BlueShield Arizona|Commercial|529056|Renflexis v. Inflectra - GI|Parity|1/1/2018|9/27/2017
Infliximab|Inflectra|981|BlueCross BlueShield Arizona|Commercial|529056|Renflexis v. Inflectra - Rheum|Parity|1/1/2018|9/27/2017
Infliximab|Inflectra|981|BlueCross BlueShield Arizona|Commercial|529056|Renflexis v. Remicade & Inflectra - Rheum|Parity|1/1/2018|9/27/2017
Infliximab|Inflectra|981|BlueCross BlueShield Arizona|Commercial|529056|Inflectra v. Remicade|Parity|1/1/2018|9/27/2017
Infliximab|Renflexis|983|BlueCross BlueShield Kansas City|Commercial|632510|Renflexis v. Remicade - GI|Parity|12/31/2019|4/1/2017
Infliximab|Renflexis|983|BlueCross BlueShield Kansas City|Commercial|632510|Renflexis v. Remicade - Rheum|Parity|12/31/2019|4/1/2017
Infliximab|Inflectra|983|BlueCross BlueShield Kansas City|Commercial|632510|Renflexis v. Inflectra - GI|Renflexis Preferred|12/31/2019|4/1/2017
Infliximab|Inflectra|983|BlueCross BlueShield Kansas City|Commercial|632510|Renflexis v. Inflectra - Rheum|Renflexis Preferred|12/31/2019|4/1/2017
Infliximab|Inflectra|983|BlueCross BlueShield Kansas City|Commercial|632510|Renflexis v. Remicade & Inflectra - Rheum|Remicade & Renflexis Preferred|12/31/2019|4/1/2017
Infliximab|Inflectra|983|BlueCross BlueShield Kansas City|Commercial|632510|Inflectra v. Remicade|Remicade Preferred|12/31/2019|4/1/2017
Infliximab|Renflexis|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Renflexis v. Remicade - GI|Remicade Preferred|11/13/2019|2/21/2018
Infliximab|Renflexis|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Renflexis v. Remicade - Rheum|Remicade Preferred|11/13/2019|2/21/2018
Infliximab|Inflectra|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Renflexis v. Inflectra - GI|Parity|11/13/2019|2/21/2018
Infliximab|Inflectra|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Renflexis v. Inflectra - Rheum|Parity|11/13/2019|2/21/2018
Infliximab|Inflectra|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Renflexis v. Remicade & Inflectra - Rheum|Remicade Preferred|11/13/2019|2/21/2018
Infliximab|Inflectra|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Inflectra v. Remicade|Remicade Preferred|11/13/2019|2/21/2018
Infliximab|Renflexis|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Renflexis v. Remicade - GI|Renflexis Preferred|1/1/2019|10/1/2017
Infliximab|Renflexis|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Renflexis v. Remicade - Rheum|Renflexis Preferred|1/1/2019|10/1/2017
Infliximab|Inflectra|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Renflexis v. Inflectra - GI|Inflectra Preferred|1/1/2019|10/1/2017
Infliximab|Inflectra|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Renflexis v. Inflectra - Rheum|Inflectra Preferred|1/1/2019|10/1/2017
Infliximab|Inflectra|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Renflexis v. Remicade & Inflectra - Rheum|Inflectra Preferred|1/1/2019|10/1/2017
Infliximab|Inflectra|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Inflectra v. Remicade|Inflectra Preferred|1/1/2019|10/1/2017
Infliximab|Renflexis|985|BlueCross BlueShield Michigan|Commercial|3502723|Renflexis v. Remicade - GI|Parity|1/1/2020|10/1/2017
Infliximab|Renflexis|985|BlueCross BlueShield Michigan|Commercial|3502723|Renflexis v. Remicade - Rheum|Parity|1/1/2020|10/1/2017
Infliximab|Inflectra|985|BlueCross BlueShield Michigan|Commercial|3502723|Renflexis v. Inflectra - GI|Inflectra Preferred|1/1/2020|10/1/2017
Infliximab|Inflectra|985|BlueCross BlueShield Michigan|Commercial|3502723|Renflexis v. Inflectra - Rheum|Inflectra Preferred|1/1/2020|10/1/2017
Infliximab|Inflectra|985|BlueCross BlueShield Michigan|Commercial|3502723|Renflexis v. Remicade & Inflectra - Rheum|Inflectra Preferred|1/1/2020|10/1/2017
